"release_time","input_tokens","output_tokens"
2714.31438112259,239,38
2714.39722919464,407,105
2714.40467214584,406,91
2714.54312515259,998,475
2714.5798740387,732,99
2714.73671102524,399,118
2714.93078112602,591,109
2714.9499130249,1031,400
2715.319272995,909,403
2715.95470499992,213,69
2716.03443098068,1556,61
2716.09710907936,13,51
2716.18903017044,1451,62
2716.21424913406,209,162
2716.37377810478,1020,405
2716.42020106316,26,228
2716.61549401283,733,97
2716.70359396935,1897,78
2717.01143312454,420,84
2717.13533115387,1926,108
2717.27382397652,209,217
2717.64006900787,3080,70
2717.79197096825,231,129
2718.02743601799,1003,615
2718.3145980835,1904,142
2718.89716815948,207,62
2719.17932510376,530,165
2719.32824015617,212,179
2719.34476804733,2723,166
2719.67639613152,237,14
2719.81679105759,5071,125
2720.02133107185,2593,133
2720.69975113869,218,183
2720.92426109314,1076,409
2721.21703910828,1549,114
2721.36019206047,215,162
2721.37362909317,420,87
2721.71029615402,181,157
2721.86884498596,84,140
2722.01083397865,414,99
2722.50760817528,1020,390
2722.85807299614,231,63
2723.04296398163,1318,201
2723.46255111694,1000,396
2723.55032896996,2053,138
2723.73553609848,1028,411
2723.93024206161,422,91
2724.01379203796,997,722
2724.45819497108,680,154
2724.45883011818,1093,585
2724.49865698814,4157,124
2724.71392297745,2655,119
2724.71481609344,913,103
2724.75144815445,617,86
2724.76686811447,732,75
2725.02122116089,331,18
2725.11973905563,212,217
2725.39627313614,252,67
2725.39670920372,3080,57
2725.52240109444,400,103
2725.52840900421,1039,414
2725.6008541584,209,162
2725.6258649826,1054,410
2725.64303207397,211,59
2725.95063900948,231,134
2726.19474220276,437,109
2726.35013103485,4764,69
2726.37216520309,194,175
2726.63609719276,1049,413
2726.65358710289,492,55
2726.9483590126,416,136
2727.13210606575,1058,429
2727.5388481617,974,160
2727.6949930191,977,429
2728.02034115791,1466,87
2728.44881701469,1049,400
2728.55293703079,3751,171
2728.78237199783,1065,373
2728.84498810768,396,96
2728.98535919189,1416,407
2729.06782412529,37,60
2729.11483407021,992,395
2729.13134407997,236,53
2729.16534304619,1211,48
2729.2086660862,406,89
2729.57609605789,186,118
2729.76131606102,1986,41
2730.1304371357,3242,115
2730.46175408363,1057,384
2730.71043014526,211,48
2730.85620117188,1055,442
2730.94532418251,181,91
2731.19245219231,1319,142
2731.49996709824,1076,429
2731.65795707703,394,103
2731.76533102989,308,18
2731.89588713646,410,86
2732.04432702065,400,86
2732.06757903099,1032,430
2732.22673916817,1020,550
2732.30678796768,401,89
2732.44728112221,1300,75
2732.76208519936,1377,112
2732.77143502235,400,95
2732.77889204025,812,81
2733.13912510872,361,88
2733.40600514412,396,112
2733.55791306496,1416,399
2733.64518809319,1023,429
2733.73685503006,1076,429
2733.80499815941,7096,108
2733.80788612366,1904,141
2733.80873417854,394,91
2733.8525531292,403,112
2733.86839604378,898,81
2734.10982298851,413,128
2734.21261501312,3751,150
2734.29745316505,1237,108
2734.30538797379,973,109
2734.4686601162,913,93
2734.55072617531,3930,63
2734.74132704735,1033,407
2735.0237531662,1031,415
2735.37431812286,2221,186
2736.10238409042,2655,116
2736.12166714668,395,106
2736.23516011238,1065,435
2736.45637106895,1321,154
2736.50820016861,231,89
2736.88173604012,317,18
2737.00650620461,197,217
2737.07784318924,4157,117
2737.32302117348,1926,134
2738.53077697754,1211,64
2738.67747497559,408,91
2738.94166016579,1052,414
2738.97802901268,126,74
2739.00728607178,1419,132
2739.01837420464,1039,409
2739.10586619377,2144,127
2739.45540118217,1076,441
2739.49487519264,973,100
2739.54839205742,219,69
2739.54899406433,888,70
2739.73621296883,2156,90
2739.76808309555,1314,225
2739.84081912041,2452,127
2740.16822719574,391,88
2740.20579409599,1058,386
2740.23036003113,848,449
2740.86789703369,469,60
2740.93144106865,401,128
2741.04815602303,401,89
2741.15408611298,1005,401
2741.37177610397,1375,70
2741.49458408356,1184,375
2741.98617005348,1076,459
2742.46845197678,3185,100
2742.54165911674,488,98
2742.56325697899,1416,396
2742.83636808395,1419,111
2742.84560108185,390,88
2742.86554908752,1020,414
2742.946185112,1031,392
2742.97237420082,1130,388
2743.14342212677,2423,99
2743.34055805206,1076,429
2743.37570619583,3857,132
2743.47072219849,200,217
2743.57170820236,1049,400
2743.58202004433,181,92
2743.5846760273,400,112
2743.61156105995,2135,66
2743.8405380249,1009,398
2743.96279406548,1093,481
2743.97174596786,400,112
2744.16147518158,394,89
2744.16562008858,1745,105
2744.41597008705,1029,645
2744.74134612083,1300,79
2745.10386300087,203,162
2745.30194401741,1026,405
2745.39889717102,15,150
2745.41659212112,1316,218
2745.83412909508,2735,131
2745.91392612457,1013,420
2746.10934519768,315,116
2746.14917397499,215,217
2746.40580797195,1030,63
2746.88654613495,1330,46
2747.18305206299,1050,404
2747.243268013,120,12
2747.74131512642,1076,448
2748.00187706947,857,114
2748.16078901291,402,117
2748.24182605743,855,91
2748.40864610672,388,86
2748.56381917,219,82
2748.62615609169,209,217
2748.64237117767,1256,130
2748.698387146,680,122
2748.76996803284,403,129
2748.98626708984,1055,385
2749.25922203064,403,80
2749.53522014618,1012,123
2749.56627511978,2735,80
2749.83923006058,1377,165
2749.90837311745,1019,395
2750.00836014748,1000,419
2750.01652312279,1024,429
2750.02372097969,4157,102
2750.07017397881,1237,132
2750.11177706718,539,129
2750.1705520153,1065,396
2750.2543861866,291,147
2750.26269316673,977,429
2750.31108307838,1745,107
2750.341766119,3751,131
2750.48941111565,401,100
2750.51356005669,1057,401
2750.52982020378,6949,103
2750.59032011032,1011,398
2750.76674604416,824,90
2751.01787209511,2144,101
2751.11694908142,1060,179
2751.45488405228,2593,113
2751.51163601875,1821,90
2751.59482097626,407,99
2751.61214113235,3815,68
2751.80964899063,1024,429
2751.86012506485,1040,405
2752.36822509766,4764,93
2752.45528006554,5377,100
2752.82030415535,1041,391
2753.03260397911,1184,416
2753.1509270668,390,98
2753.34808897972,423,62
2753.35034203529,1316,239
2753.56737303734,200,205
2753.57131314278,1438,101
2753.61229014397,848,436
2753.63998007774,3185,83
2753.70535111427,315,56
2753.81401705742,971,375
2753.84031701088,266,74
2754.07618308067,1540,97
2754.22154712677,909,425
2754.22286510468,1050,404
2754.31562209129,1043,411
2754.31622099876,181,236
2754.41228914261,200,217
2754.59047198296,1151,57
2754.7739200592,203,181
2754.95549416542,1194,119
2754.96766519547,982,390
2754.96767115593,1014,395
2755.77988910675,307,18
2755.92015099525,395,102
2755.92940211296,1076,401
2756.62831401825,971,475
2756.90877509117,3292,139
2757.0867331028,291,73
2757.09800815582,194,147
2757.12497019768,1023,430
2757.38697504997,397,81
2757.61426210403,2268,56
2757.68230104446,3815,54
2757.84060096741,4527,123
2757.94599103928,1065,408
2758.0021841526,427,142
2758.0224840641,402,128
2758.27920198441,203,181
2758.33078598976,1066,440
2758.39846205711,425,85
2758.49676799774,444,94
2758.64689898491,1417,90
2758.68832302094,1043,448
2758.70711612701,982,412
2758.71933913231,394,92
2758.92544317245,1076,448
2758.98549199104,1416,396
2759.52775406837,420,124
2759.65595507622,203,138
2759.65688800812,357,100
2759.69883608818,423,72
2759.8274371624,4869,77
2759.9056251049,1020,550
2759.95304608345,1032,401
2760.14075899124,1031,394
2760.53334116936,2409,76
2760.65731811523,1072,442
2760.69459199905,1058,407
2760.80413413048,402,150
2760.82503199577,3356,61
2761.30969905853,408,105
2761.44018912315,5158,122
2761.56024312973,2452,151
2761.90381598473,403,95
2762.25459909439,2584,153
2762.2559671402,857,121
2762.35596299171,1926,170
2762.36987400055,181,84
2762.44055914879,947,94
2762.93140411377,5377,85
2763.0083091259,1076,438
2763.03827214241,1031,414
2763.450756073,1127,77
2763.54218006134,5277,71
2763.74400901794,403,129
2763.99164819717,1052,414
2763.99329400063,1065,400
2764.32787108421,397,162
2764.50742816925,1038,414
2764.62032008171,3751,126
2764.75906205177,1033,414
2764.8504960537,1031,404
2765.07184314728,1320,154
2765.14866518974,388,64
2765.21199417114,1040,537
2765.24359607697,200,217
2765.3113951683,1024,411
2765.43279910088,429,67
2765.63844203949,920,77
2765.71197319031,1055,427
2765.92757201195,947,127
2766.38286209106,1040,532
2766.40861296654,1821,88
2766.95398616791,3728,138
2767.27109909058,697,93
2767.43960309029,2239,96
2767.81329202652,1093,72
2767.90987706184,401,96
2768.19452500343,247,105
2768.36695313454,250,48
2768.50743317604,4527,120
2768.6827070713,1012,120
2768.71301698685,242,14
2768.80809998512,1010,430
2768.95718216896,3090,91
2769.18456602097,1209,440
2769.18548798561,410,123
2769.32399916649,1377,147
2769.56365919113,395,113
2769.6230070591,1066,410
2769.63706612587,1010,431
2769.68468499184,401,140
2770.02758312225,673,94
2770.1715991497,435,131
2770.52114605904,395,102
2771.00046014786,3292,149
2771.04541397095,1241,70
2771.09829902649,215,217
2771.28510904312,1184,384
2771.29708409309,1076,429
2771.30833911896,1055,377
2771.42965698242,1417,88
2771.4976811409,1024,400
2771.66235113144,406,94
2771.70364618301,399,78
2771.74262213707,200,181
2771.79018902779,399,97
2772.14113712311,2867,77
2772.6403901577,723,77
2772.68400812149,984,429
2773.22910618782,1076,459
2773.38585114479,1850,49
2773.39420318604,1315,148
2773.40269708633,391,88
2773.74872708321,194,181
2773.8742980957,1050,404
2773.89267015457,1241,155
2773.97219109535,128,194
2774.49393200874,203,179
2774.66345000267,391,98
2774.66599702835,5277,73
2774.7025551796,1000,396
2774.7260119915,209,162
2774.8574950695,1052,152
2774.99752306938,1043,386
2775.38954114914,1010,431
2775.46993207932,1680,61
2775.53820514679,5158,103
2775.7569630146,91,16
2775.87026405334,1005,414
2775.96828198433,407,130
2775.99969696999,1066,411
2776.23854804039,400,115
2776.57730507851,1540,169
2777.12327504158,350,102
2777.13883399963,984,429
2777.24356007576,1835,125
2777.33200311661,947,89
2777.33423113823,1209,399
2777.58889913559,929,128
2778.34490299225,929,141
2778.5773999691,1256,79
2779.08249306679,393,97
2779.17697811127,453,95
2779.45770907402,987,396
2779.56638598442,5501,49
2779.60336613655,1316,186
2779.69485807419,216,82
2779.90662503242,837,103
2780.18565917015,21,194
2780.30971312523,401,149
2780.33220100403,397,115
2780.48305106163,247,65
2780.83989906311,350,66
2780.84083914757,181,255
2780.87175107002,420,107
2780.97668910027,408,97
2780.98775100708,883,88
2780.99329614639,181,140
2781.26140999794,206,217
2781.3119301796,200,162
2781.87526798248,1011,451
2781.89547204971,977,434
2781.95472502708,396,112
2781.95895719528,1057,401
2782.16703605652,1055,427
2782.24692606926,2635,55
2782.34299707413,2108,123
2782.39842200279,1313,181
2782.50600504875,5652,104
2782.68459916115,1348,178
2783.08068013191,411,87
2783.21962499619,61,81
2783.21995711327,412,96
2783.33413720131,1043,414
2783.69065213203,1096,411
2783.73471808434,697,95
2783.7444601059,1760,58
2784.05713200569,202,82
2784.05771207809,400,170
2784.14128613472,415,90
2784.23824810982,1041,451
2784.4192481041,1041,394
2784.54393911362,474,163
2784.61732411385,2166,97
2784.70010304451,2553,94
2784.76166009903,723,97
2784.81129002571,397,111
2785.11786818504,411,93
2785.90760302544,6949,88
2785.99447202682,398,102
2786.25653505325,2452,181
2786.38358712196,2146,128
2786.71837902069,3747,143
2786.81076216698,212,183
2786.87530517578,1316,174
2786.88860797882,1730,125
2786.92588019371,4722,140
2787.14594602585,197,217
2787.22311711311,181,170
2787.37125611305,1096,489
2787.45950508118,1032,430
2787.56190419197,409,116
2787.78229117393,431,98
2787.80361509323,2091,128
2787.80890011787,1540,158
2788.33218216896,982,379
2788.42387604713,2221,189
2788.4645421505,1320,158
2788.70988917351,1024,401
2788.80450606346,438,112
2789.27212810516,1958,103
2789.40238118172,1033,391
2789.52423715591,131,205
2789.54470610619,1316,157
2789.68657612801,1315,172
2789.94477415085,987,408
2790.33234214783,418,200
2790.37220406532,2166,82
2790.60901117325,1540,124
2791.36604309082,788,88
2791.45924901962,687,94
2791.60724210739,203,152
2791.77115607262,406,165
2791.882158041,28,133
2791.95158410072,415,92
2791.9927110672,1024,429
2792.35139799118,194,217
2792.62428212166,837,95
2792.63645219803,181,252
2792.8773150444,200,167
2792.95411705971,2091,78
2793.03230214119,1065,409
2793.06469917297,1130,116
2793.4384970665,399,117
2793.61494898796,2108,136
2793.95188713074,398,108
2794.05796217918,971,534
2794.18968605995,3747,76
2794.23623418808,1020,411
2794.26032710075,200,217
2794.54200601578,403,102
2794.63241219521,206,186
2794.77890706062,1019,411
2794.97746896744,197,211
2794.98771500587,519,99
2795.06165218353,687,113
2795.09579706192,391,88
2795.64159607887,200,167
2795.99901008606,407,132
2796.04022908211,91,16
2796.10167312622,397,116
2796.78577804565,401,91
2796.83092403412,1010,448
2797.14417815208,911,413
2797.23809719086,1409,82
2797.41264009476,411,90
2797.6856341362,474,103
2797.68687009811,203,217
2797.69260907173,2870,61
2797.79606699944,2123,87
2797.82589817047,2893,69
2797.85932612419,455,97
2798.25467300415,203,211
2798.45736098289,2895,99
2798.56800198555,1020,85
2798.75059103966,947,107
2798.95710515976,400,96
2799.56029319763,2893,71
2799.88767504692,1313,145
2800.11281013489,1020,393
2800.12919306755,19,76
2800.24373912811,2655,96
2800.31553316116,215,76
2800.35940718651,1169,99
2800.47269511223,1065,398
2800.97518205643,993,392
2801.39067411423,194,174
2801.42493510246,1010,448
2802.04735708237,18,110
2802.38562011719,4549,125
2802.52898406982,1209,395
2802.6103181839,8,110
2802.83867502213,191,217
2802.88879609108,1409,83
2803.15841197968,1785,98
2803.1589910984,399,94
2803.2613120079,2146,76
2803.35082411766,206,217
2803.37712311745,181,106
2803.59812402725,367,103
2803.69963717461,770,71
2803.82042598724,1233,59
2803.88772106171,2630,47
2803.94712519646,2584,139
2804.05150413513,390,124
2804.17316007614,1013,420
2804.25650501251,3292,139
2804.38886904716,910,85
2804.42080712318,2123,80
2804.60331296921,181,1000
2804.99906396866,883,115
2804.99957919121,788,118
2805.28075909615,2893,82
2805.68276000023,38,243
2805.86751103401,400,92
2805.90080904961,984,433
2806.12658905983,984,397
2806.12839102745,395,153
2806.24567604065,2964,143
2806.41317605972,1065,398
2806.48769211769,416,99
2806.52431201935,322,254
2807.03253316879,1037,411
2807.27512717247,2694,47
2807.46559810638,676,107
2807.66678309441,5652,153
2808.02090501785,1314,138
2808.37907505035,993,411
2808.76729917526,1838,129
2808.79604506493,805,61
2808.954859972,1057,396
2809.52629613876,203,217
2809.52676200867,1540,124
2809.53401708603,1037,411
2809.68919205666,1065,393
2810.00506711006,1958,125
2810.09102416039,987,395
2810.11653518677,1013,420
2810.16455602646,1043,392
2810.2308549881,909,425
2810.62463212013,2435,82
2810.75144004822,687,126
2810.81619000435,1061,428
2810.96823906898,1043,414
2811.2853000164,977,408
2811.44381403923,4722,162
2811.607006073,4750,115
2811.76235604286,3617,77
2811.92529201508,1543,88
2812.36416697502,998,458
2812.6749920845,1065,431
2812.92612099648,1081,410
2813.15756201744,1040,536
2813.15855503082,44,97
2813.66160297394,1058,69
2814.0269920826,1055,401
2814.32354903221,1041,394
2814.71005606651,1080,403
2814.75533413887,977,411
2814.86099600792,948,100
2814.98439407349,1043,414
2815.27894210815,2832,105
2815.74802398682,433,112
2816.30554103851,1441,101
2817.08601808548,1314,164
2817.22702717781,2584,151
2817.41008019447,871,85
2819.28297519684,1060,363
2819.59414601326,979,408
2819.72301602364,962,417
2819.75254917145,194,176
2819.79608511925,897,394
2819.91626620293,969,393
2820.58987307549,1045,414
2820.68047308922,929,79
2820.92829918861,2339,93
2821.02722811699,1005,409
2821.06868600845,984,437
2821.20717406273,2440,125
2821.25503516197,1087,394
2821.63814496994,3855,44
2821.68796014786,215,211
2823.3777680397,237,14
2824.26177716255,68,128
2824.34426999092,4765,62
2824.36484313011,1312,136
2824.51035809517,888,393
2825.17083501816,1082,396
2825.44669413567,1007,386
2827.24290704727,45,178
2827.39260816574,1282,92
2827.81370306015,1077,396
2827.9939391613,1168,396
2828.2276031971,1942,117
2828.45515918732,984,437
2828.71318006516,1065,405
2829.07018017769,1313,202
2829.09233903885,305,18
2829.16481113434,1005,397
2829.25324201584,1151,396
2829.29662013054,1068,421
2829.74726700783,200,167
2829.89635014534,1131,429
2830.04996418953,911,87
2830.1710050106,1021,427
2830.32681512833,976,429
2830.50436019897,1025,395
2830.76185297966,171,174
2831.17704510689,1912,108
2831.68986201286,2374,78
2831.73817610741,1169,379
2831.76391100883,203,217
2831.76577615738,1084,411
2831.7947511673,1352,236
2831.83549714088,897,382
2831.83982515335,877,415
2832.86517500877,1064,411
2832.92147111893,203,176
2833.28432416916,1799,145
2833.345952034,976,394
2833.42064118385,991,420
2833.55542111397,980,395
2833.8371450901,1043,414
2833.94818997383,1027,520
2834.02508211136,1350,159
2834.02634811401,261,79
2834.47093605995,993,462
2834.60111403465,878,402
2834.61632418633,1086,401
2834.81969499588,181,205
2834.85421299934,962,410
2835.29658317566,181,198
2835.41583108902,1005,376
2835.63527917862,1064,397
2836.44000506401,935,428
2836.51491117477,2655,108
2836.5195441246,203,223
2836.74749898911,1079,426
2837.04861211777,1081,396
2837.2822201252,1098,368
2837.32178497314,1047,394
2837.41399002075,1020,405
2837.52134513855,1121,374
2837.88453817368,905,91
2837.912140131,393,72
2838.26376008987,1105,384
2838.33265519142,947,385
2838.46407008171,979,374
2838.55355405807,1010,430
2838.8883471489,191,217
2839.01759314537,984,397
2839.26506614685,1086,411
2839.31923604012,215,138
2839.49357700348,979,393
2840.1326379776,1220,98
2840.22210597992,1041,363
2840.2399430275,2831,96
2840.29195404053,935,388
2840.49497103691,1048,398
2841.22128820419,206,179
2841.34333920479,897,403
2841.75962805748,992,444
2841.86256814003,1028,375
2841.8773651123,2763,85
2842.02766418457,194,147
2842.48315405846,1268,401
2842.4833240509,899,431
2842.48458409309,1848,86
2842.63124918938,1060,399
2843.3709461689,209,217
2843.39374518394,2766,89
2843.5110771656,1168,50
2843.98078298569,2895,78
2843.99355316162,1221,520
2844.21863007545,1086,373
2844.33077597618,403,71
2844.47473311424,1066,435
2844.5143301487,1217,386
2844.61451816559,1050,411
2844.97433900833,983,414
2845.10763716698,233,88
2845.14503407478,925,111
2845.20851302147,993,462
2845.73467111588,1164,455
2845.9874560833,1011,405
2846.09306812286,181,154
2846.2529540062,2662,107
2846.57272005081,1015,382
2846.9232711792,897,402
2846.98436617851,1065,409
2847.09369206429,1000,414
2848.15318608284,862,121
2848.26147818565,997,89
2848.41634511948,1009,452
2848.44127202034,1156,388
2848.60467505455,1115,446
2849.28086304665,1806,67
2849.37426900864,203,162
2849.47478818893,1313,153
2849.6175839901,1331,123
2849.71668505669,949,124
2849.73584699631,1157,428
2850.00307202339,1128,397
2850.069835186,4143,81
2850.08362913132,1087,520
2850.25982117653,1065,398
2850.81314110756,1080,468
2850.89087915421,1009,394
2851.00758719444,1359,73
2851.1098690033,22,157
2851.25087213516,1198,415
2851.33605408669,1025,375
2851.75139307976,181,95
2851.76706504822,403,94
2851.84018015862,1264,397
2851.88389515877,237,14
2852.29581618309,745,68
2852.70151400566,2097,117
2852.7675101757,1130,575
2853.27766609192,2480,48
2853.27904820442,1123,363
2853.81818914413,998,619
2853.81882715225,397,90
2853.82402205467,634,44
2853.98941111565,1123,386
2854.3521771431,169,204
2854.42464709282,1076,409
2854.49666905403,206,183
2854.54075908661,1093,388
2854.84617805481,1050,522
2855.22466897964,1037,424
2855.33963918686,1101,421
2855.39868116379,237,14
2855.41211819649,14,154
2855.90751314163,4830,89
2855.97621202469,545,113
2856.05909705162,1245,429
2856.31806612015,200,191
2857.06410908699,1108,641
2857.17711019516,403,131
2857.33978199959,120,12
2857.74565601349,1086,537
2858.02715396881,1020,423
2858.3672811985,909,427
2858.60802197456,206,162
2858.76593208313,899,427
2858.96516013145,1015,438
2859.07153606415,1075,496
2859.48862314224,1245,54
2859.49420213699,1153,396
2859.56753110886,2194,124
2859.97797298431,1175,394
2860.10883498192,904,488
2860.5521171093,4141,153
2860.60059309006,212,183
2860.6459441185,1025,399
2861.38812804222,1136,399
2861.69763898849,1391,93
2861.80074000359,984,437
2862.71655297279,1147,417
2863.1477200985,1083,384
2863.76655006409,1048,374
2864.39372706413,1161,394
2864.64237713814,1061,394
2864.76080107689,2893,83
2864.9160091877,1219,365
2865.03645801544,3268,64
2865.82507920265,181,102
2866.1169359684,2964,129
2866.45360898972,985,500
2866.89232301712,1075,418
2867.19646310806,1314,223
2867.41437005997,1565,55
2867.50201106071,392,82
2867.82161402702,977,408
2867.88091802597,3529,53
2868.53243112564,3920,74
2868.77437806129,935,431
2868.85352611542,1321,184
2868.98236298561,1101,491
2869.01603102684,200,161
2869.08077096939,969,432
2869.59747004509,197,167
2869.61387109756,1313,142
2869.87382316589,1147,396
2870.54692912102,27,112
2870.86667299271,215,78
2871.41085600853,4549,136
2871.66348218918,3142,123
2871.91136217117,871,90
2872.22233200073,1099,393
2872.38841104507,993,373
2872.59987401962,4035,71
2872.67529296875,77,195
2872.84992218018,1339,53
2873.54590606689,206,161
2873.72346615791,1130,129
2873.92492008209,1137,388
2873.94667696953,1091,398
2874.0481801033,181,204
2874.49681711197,212,179
2874.57710409164,1079,391
2874.63070702553,1096,411
2874.71604514122,312,18
2874.758685112,2893,136
2874.83429002762,3136,125
2874.8847360611,5652,145
2875.67078018188,42,153
2875.91807699203,1188,401
2876.00869107246,181,52
2876.34649515152,916,412
2876.8142721653,237,14
2876.94889211655,1026,418
2876.97599315643,1880,101
2877.39728713036,955,427
2877.67094802856,1154,433
2878.0586411953,1040,605
2878.3961250782,194,191
2878.8323700428,2276,96
2879.10932898521,1063,445
2879.1329190731,212,217
2879.73086714745,1050,411
2880.04975104332,962,419
2880.55439209938,1076,387
2881.13017106056,2525,124
2881.14321517944,175,148
2881.14379405975,636,51
2881.42934298515,194,217
2882.25745916367,1316,261
2882.3671271801,1312,148
2882.4866900444,806,117
2882.81610202789,1033,383
2882.9732131958,1067,1000
2883.39668011665,433,107
2883.62269210815,1540,87
2883.9732542038,1626,129
2884.64074516296,408,90
2884.72914814949,1106,375
2885.58000612259,2219,47
2885.86592102051,1003,117
2885.91201710701,1197,43
2886.1836810112,1995,73
2886.58155918121,5318,143
2887.02421617508,1043,414
2887.87693619728,1028,384
2888.31382107735,1048,376
2888.3291990757,1019,446
2888.39029717445,1053,468
2889.18843817711,1005,388
2889.55602312088,1148,397
2889.59638118744,869,375
2890.27287507057,1005,436
2890.44909214973,120,12
2890.50550413132,886,124
2890.96156716347,1020,412
2891.01892805099,165,164
2891.0569460392,1096,386
2891.28913116455,1108,415
2891.42593097687,1155,954
2891.88974404335,1020,454
2891.99785900116,200,161
2892.13344311714,1079,398
2892.57799601555,2893,188
2892.80662798882,206,138
2893.22912502289,1622,101
2893.60835599899,1067,624
2893.82489418983,203,162
2894.37699508667,128,205
2894.41066002846,1163,396
2894.5195851326,1049,384
2894.67216110229,1161,401
2894.74953317642,410,92
2895.01798510551,1149,509
2895.09348702431,209,162
2895.29992508888,433,93
2895.37639307976,1094,411
2895.67527318001,45,122
2896.93207716942,1025,402
2897.07382512093,203,183
2897.14393997192,1151,418
2897.54420614243,1007,414
2897.54565215111,752,79
2897.61531019211,1079,952
2897.70666909218,1026,403
2898.1169860363,1048,440
2898.20203113556,200,152
2898.31447410583,1025,553
2898.42405509949,1151,114
2898.53859901428,1050,387
2899.5949549675,908,400
2899.6245880127,1117,592
2899.74005103111,1025,397
2900.18907999992,981,379
2900.43055009842,1031,445
2901.40477204323,189,52
2901.69642710686,5485,171
2901.89269804955,1164,419
2901.97833919525,41,194
2902.07721304893,1174,53
2902.4433619976,1135,418
2902.63548016548,1849,127
2902.90428709984,1155,420
2903.18195700645,1111,438
2903.34043002129,1067,449
2903.341807127,1100,434
2903.37415504456,1265,128
2903.50767016411,237,14
2903.51421999931,792,125
2904.08814907074,1055,388
2904.58310508728,4956,62
2904.67384314537,1031,520
2904.94139003754,1009,429
2905.34713697433,34,136
2905.67616605759,181,241
2905.8083729744,993,398
2905.9697701931,1061,418
2906.12657499313,1080,468
2906.27176618576,237,14
2906.30158209801,181,326
2906.35508799553,1816,94
2906.91595411301,1011,446
2906.99132800102,1066,396
2907.24602007866,181,246
2907.29070210457,2477,52
2907.29232311249,411,98
2907.88257718086,2342,66
2908.03113102913,1265,129
2908.05826711655,200,174
2908.18594503403,1081,387
2908.24271416664,1055,377
2908.91850709915,237,14
2909.02074718475,1031,388
2909.3655769825,1786,58
2909.38132619858,1170,414
2909.55552101135,1062,373
2910.12022614479,10,130
2910.22983908653,1097,429
2912.04195213318,1472,117
2912.52456116676,208,37
2912.69310617447,1601,52
2913.54938316345,1231,401
2914.05758118629,1352,231
2915.18435311317,1030,389
2915.42736911774,1022,417
2915.64167118073,206,188
2915.99770498276,1111,394
2916.15498518944,200,179
2916.52020716667,703,113
2916.62789106369,120,12
2916.68143200874,197,162
2916.81662797928,206,176
2917.31669306755,1010,421
2917.80603599548,1038,385
2917.85494112968,1059,436
2918.28668618202,1061,420
2919.05825209618,181,93
2919.07791018486,952,91
2919.92843818665,5022,84
2920.07750701904,974,397
2920.44131016731,1137,450
2920.65087413788,1215,401
2921.14514517784,897,382
2921.23619103432,44,59
2921.6131169796,1067,418
2921.66580820084,1314,218
2922.12124013901,398,93
2922.17773914337,1313,184
2922.51202297211,893,462
2922.88755106926,200,212
2922.96010303497,1358,52
2923.23684310913,1040,410
2923.81931805611,827,49
2923.87830901146,413,139
2925.10031700134,1155,424
2925.29357600212,433,109
2925.33249402046,409,167
2925.34981703758,241,133
2925.40778017044,1151,396
2925.68660306931,200,174
2925.828977108,976,394
2925.83227705956,1089,393
2926.21078109741,788,99
2926.32279205322,1084,367
2926.40213513374,1048,373
2926.43193602562,1056,446
2926.43942809105,1013,388
2926.48022818565,2132,103
2926.60419416428,2584,168
2926.78271007538,979,511
2926.85672402382,1106,398
2927.02215003967,958,48
2927.06592702866,181,117
2927.51720809937,1008,411
2928.37980914116,1042,436
2929.0339679718,181,252
2929.20220112801,203,217
2929.37973499298,3369,123
2929.4615881443,237,14
2930.01546311378,206,162
2930.17835617065,1039,472
2930.18029117584,1055,424
2930.24675917625,1353,166
2930.55396199226,877,464
2930.85006403923,1096,462
2931.25495004654,996,414
2931.26734399796,1008,411
2931.45240998268,977,383
2931.78340220451,2118,54
2931.97786307335,1317,233
2932.33253002167,237,14
2932.49102115631,1162,375
2932.55581903458,983,610
2932.72688603401,203,181
2932.85088515282,1061,410
2933.0585000515,1101,73
2933.45051908493,3970,121
2933.61389303207,985,375
2933.6277410984,1036,399
2933.68302202225,1000,393
2933.7709851265,1158,396
2933.9879450798,1228,61
2934.76708602905,203,167
2934.82957911491,773,60
2934.90394306183,996,411
2935.70160317421,1349,243
2935.87124013901,724,114
2935.88283109665,1014,396
2936.57033014297,997,461
2936.63469815254,1145,411
2936.68796014786,203,217
2937.00289106369,1317,151
2937.12462496758,2765,87
2937.31111097336,2584,145
2937.9791431427,1210,402
2938.63797998428,3372,64
2938.72219920158,1090,403
2939.00865197182,403,100
2939.37434697151,1116,417
2939.40098309517,194,174
2939.659471035,411,84
2939.71997404099,2032,111
2939.92309308052,314,18
2939.96539402008,935,39
2940.59296607971,1046,954
2940.63435912132,427,91
2941.06054711342,989,385
2941.17490005493,4950,80
2941.53480410576,1147,490
2941.54705309868,1176,373
2941.81427001953,1028,578
2941.82517719269,1015,377
2941.83415603638,171,217
2941.85838317871,3343,140
2942.06361818314,181,174
2942.6143860817,205,57
2942.70326805115,1119,396
2942.75728011131,426,82
2942.81972718239,1067,394
2943.08735013008,975,613
2943.75672101974,1053,388
2943.9261841774,181,100
2943.98668813705,205,101
2944.05568313599,1057,377
2944.05789113045,1966,68
2944.1374001503,1105,397
2944.13740611076,1062,415
2944.36694598198,985,418
2944.36797118187,997,397
2944.50204896927,596,139
2945.19951915741,1053,414
